reviewId,userName,userImage,content,ManualLabelling,score,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,appVersion,year
4cf93cc5-d2e6-4e05-a3a7-ef0ed20495a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak bisa posting, padahal sudah ditefresh bahkan sampe ganti password",0,1,4,4.1.848.1,2023-08-16,,,4.1.848.1,2023
5265ab5b-d62e-457a-a14b-e7569eeb3197,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keamanan terlalu ribet... Sudah beut cara buat akunnya. Bete ah.,0,1,2,4.1.695,2022-05-21,,,4.1.695,2022
f2b9ec3b-c822-4bae-8b07-d9d427dd8d47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan lancar setelah di update,1,3,7,4.1.617,2021-09-23,,,4.1.617,2021
010437da-7638-43bb-82ef-9414a33724c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga bisa login ajg, padahal udah verifikasi berbagai macam ajg lah",0,1,6,4.1.894,2023-12-31,,,4.1.894,2023
e41d2d28-7ea4-4887-af32-862bca0fa2e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Simple, ringan dan bermanfaat,,",1,5,3,4.1.478.2,2020-08-12,,,4.1.478.2,2020
57fc8695-d3fd-477c-831e-3ccd2e7e50e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat dan mudah di gunakan,1,5,2,4.1.495,2020-09-24,,,4.1.495,2020
5064a4e8-8a14-4b5f-b2dc-cb2b5e57fcb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat bagus, sangat membantu dalam mencari pekerjaan...",1,5,11,4.1.831.1,2023-06-30,,,4.1.831.1,2023
c84d7737-3bc4-4ac1-9337-52579d692c88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ga jelas, masa nomor telpon ga bisa dipake semua di aplikasi ini",0,1,4,4.1.878,2023-12-01,,,4.1.878,2023
338e76da-828c-4583-bc32-ad717b0647c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good 👍 harapan bisa dikembangkan utk mempermudah user 😁,1,5,8,4.1.700,2022-05-27,,,4.1.700,2022
5aa2e79d-88e7-4bad-9558-fb6867db9e72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus untuk yang nyari lowongan kerja,1,5,2,,2020-02-28,,,,2020
250461d5-9272-4e20-8272-bf35187ba125,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang bermanfaat untuk professional.,1,5,3,4.1.709,2022-07-05,,,4.1.709,2022
578c2bea-3836-4655-a5f6-17c0e4481816,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dalam proses pencarian kerja,1,5,2,,2020-10-21,,,,2020
4fa1a8fd-9444-4d79-ab60-b9df1e95f85a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak jelas nh aplikasi, udh benar pilih gambar,tapi tetap aja ngulang mulu verifikasi nya",0,1,5,4.1.821,2023-05-21,,,4.1.821,2023
5f2d4170-dfaf-448f-add9-b5c6238924b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pelayanan sangat memuaskan, profesional",1,5,2,,2020-12-26,,,,2020
f4382f19-eb0d-4ebb-abb5-d9a7d77c2058,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masih ada yang tipu2 buat lowongan 🙏 untung saya blm jd berangkat ke bali,0,1,3,4.1.492,2020-09-23,"Thanks for leaving your review, we’re sorry to hear about the issues you are describing. We’d like to look into them further if you email us at https://lnkd.in/GP We hope to hear from you -JD",2020-09-23 23:43:44,4.1.492,2020
f1793ccc-551f-4648-a65e-c1e2f9cce6bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Informasi dunia kerja dan berita umum sangat bagus,1,4,1,4.1.515,2020-11-15,,,4.1.515,2020
d793593e-82c8-4b0f-b805-f200c09d7a5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus buat cari kerja di masa pandemi,1,4,1,4.1.383,2020-08-14,,,4.1.383,2020
509c86c3-008d-49f0-ae33-2fff7605f802,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss dan sangt berguna untuk mencari pekerjaan,1,5,11,4.1.821,2023-05-19,,,4.1.821,2023
477efbca-7554-4c21-ba12-120f8041bc9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini aplikasi kirim kode kok lama bener ya. Ini kalau mau daftar gimana 😔,0,1,2,4.1.861.1,2023-09-15,,,4.1.861.1,2023
af44fbe3-3c9f-4a2e-9190-ae7040d4001b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon perbaiki sistem verifikasi manusianya, sangat menyusahkan sekali",0,1,0,,2024-02-06,,,,2024
3dd3e7ff-e241-482d-b8e3-55a44d94f073,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang bermanfaat, menjalin hubungan proffesional bagus disini",1,5,1,,2023-11-03,,,,2023
17515f71-ebf9-40cc-8fa9-d12ae773d1ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus dan membantu mendapat peluang berkarir,1,2,0,4.1.619.1,2022-07-28,,,4.1.619.1,2022
d7f43636-7f8b-48c0-95ac-4352a78e216a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenpa susah dptari pakaiy akun... Sudah berulang kali gagal trus masuk di alikasi ini... Apa ada yg bisa mmbntu,0,1,5,4.1.420.2,2020-03-10,"Hi - We appreciate you taking the time to reach out. We'd like to take a closer look into this. Can you send the following to us? Your app version, phone model/version. Please send it here: https://lnkd.in/GP  Thanks!  -LJ",2020-03-10 17:33:43,4.1.420.2,2020
c6aed0b1-9bd0-4b1d-bed5-8e0f439d510d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus karena membantu mencari kerja yg sesuai harapan!!!,1,4,1,4.1.512,2021-04-19,,,4.1.512,2021
e2b7fbc7-9d4c-42e2-8a8d-5c5b319f7fe1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu dalam mencari pekerjaan, tidak lagi mencari kepastian di forum forum yang kejelesanya masi di ragukan",1,4,0,4.1.562,2022-08-01,,,4.1.562,2022
85e8b145-09d4-4311-903d-c578194287ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ada masalah di verifikasi nya ya tolong di perbaiki segera:),0,1,4,4.1.815.1,2023-05-06,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/gPit6Hrh. Thanks! - AS",2023-05-08 04:56:59,4.1.815.1,2023
1417c4ae-2f62-438c-bf2a-67db5c8789cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu dalam menyajikan pasaran dan lowongan kerja,1,4,0,4.1.617,2022-01-31,,,4.1.617,2022
7de861d1-96f7-46df-a001-0e8c2d9dc0f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk menambah wawasan,1,5,1,1.0.0,2021-04-14,,,1.0.0,2021
bd4c0c21-eb79-49a4-8b11-360cd8df9420,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Haduuhh capek banget verifikasi captcha invalid mulu ngulang2 gk bisa masuk ini🤦,0,1,6,4.1.910.1,2024-02-29,,,4.1.910.1,2024
46a5f6d9-763d-4500-9c27-63d2e6fb6df5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus utk belajar dan menambah relasi,1,5,2,4.1.521,2021-02-07,,,4.1.521,2021
7430ce74-1094-4a6e-8329-47da7916841f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga bisa login, ga jelas, aplikasi aneh, t*l*l",0,1,0,,2023-10-01,,,,2023
c4752dd1-bc39-468a-847c-dd1e49f4310d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wawasan informasi job makin tambah lebih baik kedepannya,1,5,6,4.1.693,2022-05-06,,,4.1.693,2022
c86d4920-6512-4861-9ca9-61686fe6ad62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini gimana siii gk bisa log in.. verifikasi salah terus..,0,1,10,4.1.909.1,2024-02-19,,,4.1.909.1,2024
4d6f2b44-d002-45b8-bf42-c6691096969f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Verifikasi berkali-kali tidak bisa login,0,5,6,4.1.901,2024-01-26,,,4.1.901,2024
37d37ac2-4b62-4d1d-9278-eb7fd720b9fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tes dulu, dev. Kalo bagus tambah in bintangnya jadi 7*",1,5,7,4.1.901,2024-01-31,,,4.1.901,2024
b9d31e5a-a2e2-4d7e-8a09-e639ae551412,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu mencari informasi dan jaringan,1,4,1,4.1.489,2020-09-09,,,4.1.489,2020
6ad89c25-6f43-4ce5-9308-eee9447d5138,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setiap verifikasi login selalu dikasih notifikasi "" respon kode noCAPTCHA anda tidak valid atau belum diisi""",0,1,5,4.1.912,2024-03-03,,,4.1.912,2024
78575f55-2fb9-4fac-98df-df56aefc7003,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang bagus untuk pencari kerja. 👍👍👍,1,5,2,4.1.401,2020-02-10,,,4.1.401,2020
a3c8cd1c-33a1-4bf5-8864-5237829e1393,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss tapi masih perlu beberpa peningkatan,1,4,6,4.1.674,2022-04-16,,,4.1.674,2022
91792b7d-08d6-4caa-9fe8-7a6e2d15fdff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus untuk menjalin kerja sama dg rekanan,1,5,5,4.1.395,2020-01-05,,,4.1.395,2020
5a191b68-4202-47b7-92c7-5a2986bb5dc9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gk bsa ngpa""in .login gk bsa dftr bru gk bsa juga",0,1,4,4.1.894,2023-12-22,,,4.1.894,2023
7a79355d-de21-4fda-b04b-22c32ed0856b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gajelas aplikasinya, keamanan terus ga bisa masukk, yg mau install dri pda marah2 mending jangan",0,1,1,,2022-11-08,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP VT",2022-11-09 05:35:39,,2022
35bd0e39-06c9-491a-a12a-27e5ca22f966,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kualitas ok untuk loker dan valid,1,4,1,1.0.0,2023-01-28,,,1.0.0,2023
57efd8b0-d666-4d42-9e9e-28ea6ced8490,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih berpengalaman dalam menjalin informasi yang menarik dari pembisnis...bila perlu informasi modal bisnis....,1,3,5,4.1.483.1,2020-09-01,,,4.1.483.1,2020
355e2001-60e5-4a1f-8896-efb553b4723c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa login, login selalu error",0,1,7,4.1.831.1,2023-06-22,,,4.1.831.1,2023
fc91e880-fb3d-4bf6-8f72-f69a06a8334a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Verifikasi ketika ingin masuk selalu GAGAL, ini menyebalkan.",0,1,0,4.1.892.1,2023-12-18,,,4.1.892.1,2023
c62d8c28-5ae5-47dd-a0ff-e71299378cee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"""Respon kode noCAPTCHA Anda tidak valid atau belum diisi"" Padahal saya sudah mengisi dengan benar",0,1,15,4.1.842,2023-08-02,,,4.1.842,2023
7534f940-13f7-48cb-b17d-eefc710464b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok gabisa download ya, gagal terus. Ada yang tau solusinya gmn ga?",0,3,0,,2022-05-16,,,,2022
3190d999-d697-4dfc-a7f4-fcff7af8dea8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Verifikasi gagal terus tidak bisa masuk,0,1,3,4.1.842,2023-08-02,,,4.1.842,2023
83e3e09f-2e03-4cf1-914b-00ed7c8d05ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus untuk menunjang profesionalitas profesi,1,5,5,4.1.589,2021-08-12,,,4.1.589,2021
07f5ef91-1867-45c4-afaa-719d010ff2bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah sekali masuknya.kayak kita nyuri aja.Bintang 1 pun ga layak.kesal,0,1,0,,2022-09-19,,,,2022
6ac2b5be-20ed-45ab-8dc6-5c3a349ab488,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini membantu saya berinteraksi dengan calon atasan saya, dan membantu saya untuk mendaptkan pekerjaan",1,5,1,4.1.863,2023-10-02,,,4.1.863,2023
0211ef7c-7171-469a-adc5-8c465936aa59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu saat ingin mencari informasi kerja,1,5,1,4.1.317,2020-08-30,,,4.1.317,2020
247cf61e-aad5-441f-8a44-71aafbe938ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gila terfokus bahasa inggris, nggak ada filter bahasa begara sendiri...",0,1,2,4.1.695,2022-05-23,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP",2022-06-01 22:47:19,4.1.695,2022
830e2adb-187b-47e0-9247-90e29dfd1dfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat dan mudah dipelajari,1,5,5,4.1.612,2021-09-02,,,4.1.612,2021
87e05409-e501-4dab-888b-06ae11a70ab5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat bagus buat pencari kerja,1,5,5,4.1.622,2021-10-02,,,4.1.622,2021
b5103855-caae-4002-97f6-83944d4042d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hubungan kerja simpel dan praktis,1,5,4,4.1.601,2021-09-27,,,4.1.601,2021
176084c1-8c05-4f52-acb0-8b30ce93847d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk@ Sangat Membantu Para Generasi Muda Yang Belum Ada Pekerjaan...,1,5,3,4.1.856.1,2023-09-07,,,4.1.856.1,2023
e1ce33a0-d151-40e1-b26c-89152bb7bc8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sekarang susah login makin kacau jelek very bad,0,1,4,4.1.909.1,2024-02-20,,,4.1.909.1,2024
f305cd02-41a4-48c9-b563-a47843e1a664,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi jelek, pas dibuka cuma layar putih aja",0,1,4,4.1.652.1,2022-01-02,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP. -RM",2022-01-06 00:04:57,4.1.652.1,2022
bd26351b-4fe3-4fd3-a5d5-9a48733f12e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga jelas aplikasinya, padahal saya ga ngapa² in tiba² direstricted :(",0,1,0,,2023-07-26,,,,2023
2dde0d55-339e-4476-8a5b-8c8d81455033,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Orang mau nyari kerja, bukan malah nambah kerjaan, lama kali proses pencariannya",0,1,0,,2024-02-28,,,,2024
e9790fbc-dfc5-4c20-9ec8-ec5035047008,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga verifikasi gambar, ga suara sama-sama gabisa, ini gw yg salah atau gmn ya?",0,1,2,4.1.842,2023-07-28,,,4.1.842,2023
f984c776-d52f-4cb8-9751-6e0134b2b251,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu saya dalam menjalin relasi dan pekerjaan,1,5,9,4.1.904,2024-02-06,,,4.1.904,2024
fd7e0865-fd17-46ee-a5b1-6e183a1fae47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat tidak aman, akun saya tiba2 tidak bisa diakses, dihack orang",0,1,3,4.1.868.1,2023-10-07,,,4.1.868.1,2023
2306fb27-117c-4650-9917-2f50dc60083f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memberikan informasi lowongan kerja terupdate dan dipercaya.,1,4,0,4.1.598.1,2022-05-09,,,4.1.598.1,2022
4f571f49-80df-4385-8d9c-b64b7392f771,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka sekali, karena bisa liat lowongan pekerjaan",1,4,1,4.1.551,2021-03-17,,,4.1.551,2021
2567aa22-2ed7-4a8e-b555-c1c7dbf26780,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau daftar tapi tidak bisa masuk eror terus gimana,0,1,4,4.1.858,2023-09-11,,,4.1.858,2023
58d16216-602a-4627-9357-917e4ca7a7d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sudah login pake fb ,email ,trus 3 kali tapi selalu pakai teka teki gak masuk² capek",0,1,0,,2024-02-19,,,,2024
fc599727-4778-46be-b816-51308861ea4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat berguna untuk mencari lowongan,1,5,3,4.1.542.1,2021-02-23,,,4.1.542.1,2021
417f7e3d-6c6f-4956-89c3-d62f2ebd3eb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus sekali app linkedIn, lebih bagus lagi referensi lowker ya diperbanyak",1,4,3,4.1.674,2022-03-30,,,4.1.674,2022
